id_pekerjaan,nama_pekerjaan,target_segment,target_nama,hop_dari_pekerjaan,panjang_m,road_class,jumlah_lajur,volume_baseline,speed_baseline,delta_volume,delta_speed,congestion,catatan
CT01,Jalan Raya M. Toha (Karawaci),562928275,,0,373.1,residential,,,,,,,volume/speed/congestion kosong: data lalu lintas nyata belum tersedia
CT01,Jalan Raya M. Toha (Karawaci),1443846332,,0,306.1,living_street,,,,,,,volume/speed/congestion kosong: data lalu lintas nyata belum tersedia
CT01,Jalan Raya M. Toha (Karawaci),256835105,,0,302.3,tertiary,,,,,,,volume/speed/congestion kosong: data lalu lintas nyata belum tersedia
CT01,Jalan Raya M. Toha (Karawaci),562928374,,0,160.1,service,,,,,,,volume/speed/congestion kosong: data lalu lintas nyata belum tersedia
CT01,Jalan Raya M. Toha (Karawaci),562964243,,0,157.1,service,,,,,,,volume/speed/congestion kosong: data lalu lintas nyata belum tersedia
CT01,Jalan Raya M. Toha (Karawaci),566853977,,0,155.6,service,,,,,,,volume/speed/congestion kosong: data lalu lintas nyata belum tersedia
CT01,Jalan Raya M. Toha (Karawaci),431508087,,0,148.9,living_street,,,,,,,volume/speed/congestion kosong: data lalu lintas nyata belum tersedia
CT01,Jalan Raya M. Toha (Karawaci),1288238292,,0,137.9,living_street,,,,,,,volume/speed/congestion kosong: data lalu lintas nyata belum tersedia
CT01,Jalan Raya M. Toha (Karawaci),256835024,Jalan Benua Raya,0,136.2,tertiary,,,,,,,volume/speed/congestion kosong: data lalu lintas nyata belum tersedia
CT01,Jalan Raya M. Toha (Karawaci),565201256,Jalan Empang 2,0,130.5,living_street,,,,,,,volume/speed/congestion kosong: data lalu lintas nyata belum tersedia
CT01,Jalan Raya M. Toha (Karawaci),562964237,,0,128.3,residential,,,,,,,volume/speed/congestion kosong: data lalu lintas nyata belum tersedia
CT01,Jalan Raya M. Toha (Karawaci),1284112203,Gang Abah Na'ain,0,127.9,living_street,,,,,,,volume/speed/congestion kosong: data lalu lintas nyata belum tersedia
CT01,Jalan Raya M. Toha (Karawaci),565201297,Gang Setia Warga 2,0,127.6,residential,,,,,,,volume/speed/congestion kosong: data lalu lintas nyata belum tersedia
CT01,Jalan Raya M. Toha (Karawaci),894168973,,0,126.9,residential,,,,,,,volume/speed/congestion kosong: data lalu lintas nyata belum tersedia
CT01,Jalan Raya M. Toha (Karawaci),562964254,,0,126.5,residential,,,,,,,volume/speed/congestion kosong: data lalu lintas nyata belum tersedia
CT01,Jalan Raya M. Toha (Karawaci),562964073,,0,116.3,living_street,,,,,,,volume/speed/congestion kosong: data lalu lintas nyata belum tersedia
CT01,Jalan Raya M. Toha (Karawaci),565201284,Gang Toha 1,0,116.0,living_street,,,,,,,volume/speed/congestion kosong: data lalu lintas nyata belum tersedia
CT01,Jalan Raya M. Toha (Karawaci),566853676,,0,114.2,service,,,,,,,volume/speed/congestion kosong: data lalu lintas nyata belum tersedia
CT01,Jalan Raya M. Toha (Karawaci),562936656,Gang Kisarwi,0,109.6,living_street,,,,,,,volume/speed/congestion kosong: data lalu lintas nyata belum tersedia
CT01,Jalan Raya M. Toha (Karawaci),588518187,Jalan Aria Wangsakara,0,101.7,tertiary,,,,,,,volume/speed/congestion kosong: data lalu lintas nyata belum tersedia
CT01,Jalan Raya M. Toha (Karawaci),565201295,,0,101.3,living_street,,,,,,,volume/speed/congestion kosong: data lalu lintas nyata belum tersedia
CT01,Jalan Raya M. Toha (Karawaci),562964105,,0,99.9,living_street,,,,,,,volume/speed/congestion kosong: data lalu lintas nyata belum tersedia
CT01,Jalan Raya M. Toha (Karawaci),361228061,,0,99.5,residential,,,,,,,volume/speed/congestion kosong: data lalu lintas nyata belum tersedia
CT01,Jalan Raya M. Toha (Karawaci),562936680,Jalan Periuk Jaya,0,97.7,tertiary,,,,,,,volume/speed/congestion kosong: data lalu lintas nyata belum tersedia
CT01,Jalan Raya M. Toha (Karawaci),361228060,Jalan Empang 1,0,97.4,residential,,,,,,,volume/speed/congestion kosong: data lalu lintas nyata belum tersedia
CT01,Jalan Raya M. Toha (Karawaci),673845284,Jalan Raden Mas Maygua Negara,0,94.6,living_street,,,,,,,volume/speed/congestion kosong: data lalu lintas nyata belum tersedia
CT01,Jalan Raya M. Toha (Karawaci),562936636,,0,94.5,residential,,,,,,,volume/speed/congestion kosong: data lalu lintas nyata belum tersedia
CT01,Jalan Raya M. Toha (Karawaci),72537071,,0,93.6,tertiary,,,,,,,volume/speed/congestion kosong: data lalu lintas nyata belum tersedia
CT01,Jalan Raya M. Toha (Karawaci),566853980,,0,88.9,residential,,,,,,,volume/speed/congestion kosong: data lalu lintas nyata belum tersedia
CT01,Jalan Raya M. Toha (Karawaci),562936676,,0,86.5,service,,,,,,,volume/speed/congestion kosong: data lalu lintas nyata belum tersedia
CT01,Jalan Raya M. Toha (Karawaci),562928262,Vila Mutiara Pluit - Vila Tomang Baru,0,86.2,tertiary,,,,,,,volume/speed/congestion kosong: data lalu lintas nyata belum tersedia
CT01,Jalan Raya M. Toha (Karawaci),563176822,,0,83.8,residential,,,,,,,volume/speed/congestion kosong: data lalu lintas nyata belum tersedia
CT01,Jalan Raya M. Toha (Karawaci),775168730,,0,83.8,service,,,,,,,volume/speed/congestion kosong: data lalu lintas nyata belum tersedia
CT01,Jalan Raya M. Toha (Karawaci),566853979,,0,79.4,service,,,,,,,volume/speed/congestion kosong: data lalu lintas nyata belum tersedia
CT01,Jalan Raya M. Toha (Karawaci),951202485,,0,79.0,residential,,,,,,,volume/speed/congestion kosong: data lalu lintas nyata belum tersedia
CT01,Jalan Raya M. Toha (Karawaci),562936638,,0,78.6,living_street,,,,,,,volume/speed/congestion kosong: data lalu lintas nyata belum tersedia
CT01,Jalan Raya M. Toha (Karawaci),565201261,Gang Melati,0,77.4,residential,,,,,,,volume/speed/congestion kosong: data lalu lintas nyata belum tersedia
CT01,Jalan Raya M. Toha (Karawaci),588264559,,0,76.3,tertiary,,,,,,,volume/speed/congestion kosong: data lalu lintas nyata belum tersedia
CT01,Jalan Raya M. Toha (Karawaci),949077911,,0,76.3,service,,,,,,,volume/speed/congestion kosong: data lalu lintas nyata belum tersedia
CT01,Jalan Raya M. Toha (Karawaci),562964252,,0,73.9,service,,,,,,,volume/speed/congestion kosong: data lalu lintas nyata belum tersedia
CT01,Jalan Raya M. Toha (Karawaci),562936660,,0,73.4,living_street,,,,,,,volume/speed/congestion kosong: data lalu lintas nyata belum tersedia
CT01,Jalan Raya M. Toha (Karawaci),1423093909,,0,70.6,service,,,,,,,volume/speed/congestion kosong: data lalu lintas nyata belum tersedia
CT01,Jalan Raya M. Toha (Karawaci),562964251,,0,70.4,service,,,,,,,volume/speed/congestion kosong: data lalu lintas nyata belum tersedia
CT01,Jalan Raya M. Toha (Karawaci),562936657,Jalan Cangkring,0,68.1,residential,,,,,,,volume/speed/congestion kosong: data lalu lintas nyata belum tersedia
CT01,Jalan Raya M. Toha (Karawaci),588269488,,0,66.2,residential,,,,,,,volume/speed/congestion kosong: data lalu lintas nyata belum tersedia
CT01,Jalan Raya M. Toha (Karawaci),588264564,,0,65.6,service,,,,,,,volume/speed/congestion kosong: data lalu lintas nyata belum tersedia
CT01,Jalan Raya M. Toha (Karawaci),562964233,,0,63.8,living_street,,,,,,,volume/speed/congestion kosong: data lalu lintas nyata belum tersedia
CT01,Jalan Raya M. Toha (Karawaci),588262149,,0,63.8,service,,,,,,,volume/speed/congestion kosong: data lalu lintas nyata belum tersedia
CT01,Jalan Raya M. Toha (Karawaci),588544682,,0,63.7,service,,,,,,,volume/speed/congestion kosong: data lalu lintas nyata belum tersedia
CT01,Jalan Raya M. Toha (Karawaci),988276239,,0,63.6,service,,,,,,,volume/speed/congestion kosong: data lalu lintas nyata belum tersedia
CT01,Jalan Raya M. Toha (Karawaci),565201283,Gang Midan 4,0,63.2,living_street,,,,,,,volume/speed/congestion kosong: data lalu lintas nyata belum tersedia
CT01,Jalan Raya M. Toha (Karawaci),1126840291,,0,63.2,residential,,,,,,,volume/speed/congestion kosong: data lalu lintas nyata belum tersedia
CT01,Jalan Raya M. Toha (Karawaci),562964210,,0,62.3,living_street,,,,,,,volume/speed/congestion kosong: data lalu lintas nyata belum tersedia
CT01,Jalan Raya M. Toha (Karawaci),562964074,,0,60.5,residential,,,,,,,volume/speed/congestion kosong: data lalu lintas nyata belum tersedia
CT01,Jalan Raya M. Toha (Karawaci),1096745037,,0,60.4,residential,,,,,,,volume/speed/congestion kosong: data lalu lintas nyata belum tersedia
CT01,Jalan Raya M. Toha (Karawaci),697661984,,0,60.0,service,,,,,,,volume/speed/congestion kosong: data lalu lintas nyata belum tersedia
CT01,Jalan Raya M. Toha (Karawaci),562936672,,0,59.2,service,,,,,,,volume/speed/congestion kosong: data lalu lintas nyata belum tersedia
CT01,Jalan Raya M. Toha (Karawaci),562964211,,0,58.9,residential,,,,,,,volume/speed/congestion kosong: data lalu lintas nyata belum tersedia
CT01,Jalan Raya M. Toha (Karawaci),588264555,,0,57.7,service,,,,,,,volume/speed/congestion kosong: data lalu lintas nyata belum tersedia
CT01,Jalan Raya M. Toha (Karawaci),697703034,,0,56.7,service,,,,,,,volume/speed/congestion kosong: data lalu lintas nyata belum tersedia
CT01,Jalan Raya M. Toha (Karawaci),1096357427,Gang Haji Rosyio,0,54.6,residential,,,,,,,volume/speed/congestion kosong: data lalu lintas nyata belum tersedia
CT01,Jalan Raya M. Toha (Karawaci),697703031,Jalan Haji Sadikin II,0,53.0,living_street,,,,,,,volume/speed/congestion kosong: data lalu lintas nyata belum tersedia
CT01,Jalan Raya M. Toha (Karawaci),562936658,,0,51.2,residential,,,,,,,volume/speed/congestion kosong: data lalu lintas nyata belum tersedia
CT01,Jalan Raya M. Toha (Karawaci),563176828,,0,48.6,living_street,,,,,,,volume/speed/congestion kosong: data lalu lintas nyata belum tersedia
CT01,Jalan Raya M. Toha (Karawaci),431508074,,0,47.7,residential,,,,,,,volume/speed/congestion kosong: data lalu lintas nyata belum tersedia
CT01,Jalan Raya M. Toha (Karawaci),697713980,Jalan Ki. Boih,0,47.2,residential,,,,,,,volume/speed/congestion kosong: data lalu lintas nyata belum tersedia
CT01,Jalan Raya M. Toha (Karawaci),562936637,,0,46.6,residential,,,,,,,volume/speed/congestion kosong: data lalu lintas nyata belum tersedia
CT01,Jalan Raya M. Toha (Karawaci),562964240,,0,44.6,service,,,,,,,volume/speed/congestion kosong: data lalu lintas nyata belum tersedia
CT01,Jalan Raya M. Toha (Karawaci),562936659,,0,43.2,residential,,,,,,,volume/speed/congestion kosong: data lalu lintas nyata belum tersedia
CT01,Jalan Raya M. Toha (Karawaci),697703063,,0,42.3,service,,,,,,,volume/speed/congestion kosong: data lalu lintas nyata belum tersedia
CT01,Jalan Raya M. Toha (Karawaci),697661985,,0,42.1,service,,,,,,,volume/speed/congestion kosong: data lalu lintas nyata belum tersedia
CT01,Jalan Raya M. Toha (Karawaci),565201260,Gang Mawar,0,41.7,residential,,,,,,,volume/speed/congestion kosong: data lalu lintas nyata belum tersedia
CT01,Jalan Raya M. Toha (Karawaci),914573865,,0,41.6,residential,,,,,,,volume/speed/congestion kosong: data lalu lintas nyata belum tersedia
CT01,Jalan Raya M. Toha (Karawaci),1096384982,Gang Toha 1,0,41.5,living_street,,,,,,,volume/speed/congestion kosong: data lalu lintas nyata belum tersedia
CT01,Jalan Raya M. Toha (Karawaci),563176838,,0,41.4,residential,,,,,,,volume/speed/congestion kosong: data lalu lintas nyata belum tersedia
CT01,Jalan Raya M. Toha (Karawaci),698914031,Jalan Empang 3,0,41.0,residential,,,,,,,volume/speed/congestion kosong: data lalu lintas nyata belum tersedia
CT01,Jalan Raya M. Toha (Karawaci),1096773672,Gang Bahagia,0,39.8,living_street,,,,,,,volume/speed/congestion kosong: data lalu lintas nyata belum tersedia
CT01,Jalan Raya M. Toha (Karawaci),565187337,,0,37.4,living_street,,,,,,,volume/speed/congestion kosong: data lalu lintas nyata belum tersedia
CT01,Jalan Raya M. Toha (Karawaci),563176848,,0,34.6,service,,,,,,,volume/speed/congestion kosong: data lalu lintas nyata belum tersedia
CT01,Jalan Raya M. Toha (Karawaci),588577447,,0,31.7,residential,,,,,,,volume/speed/congestion kosong: data lalu lintas nyata belum tersedia
CT01,Jalan Raya M. Toha (Karawaci),697672291,,0,30.2,residential,,,,,,,volume/speed/congestion kosong: data lalu lintas nyata belum tersedia
CT01,Jalan Raya M. Toha (Karawaci),562964082,,0,30.1,service,,,,,,,volume/speed/congestion kosong: data lalu lintas nyata belum tersedia
CT01,Jalan Raya M. Toha (Karawaci),562936670,,0,27.7,service,,,,,,,volume/speed/congestion kosong: data lalu lintas nyata belum tersedia
CT01,Jalan Raya M. Toha (Karawaci),1190694304,Gang Haji Nurmin,0,27.2,service,,,,,,,volume/speed/congestion kosong: data lalu lintas nyata belum tersedia
CT01,Jalan Raya M. Toha (Karawaci),697672293,,0,25.7,service,,,,,,,volume/speed/congestion kosong: data lalu lintas nyata belum tersedia
CT01,Jalan Raya M. Toha (Karawaci),563221649,,0,25.1,service,,,,,,,volume/speed/congestion kosong: data lalu lintas nyata belum tersedia
CT01,Jalan Raya M. Toha (Karawaci),562964242,,0,23.4,service,,,,,,,volume/speed/congestion kosong: data lalu lintas nyata belum tersedia
CT01,Jalan Raya M. Toha (Karawaci),1096745036,,0,19.5,service,,,,,,,volume/speed/congestion kosong: data lalu lintas nyata belum tersedia
CT01,Jalan Raya M. Toha (Karawaci),562964106,,0,19.1,service,,,,,,,volume/speed/congestion kosong: data lalu lintas nyata belum tersedia
CT01,Jalan Raya M. Toha (Karawaci),697703060,,0,17.2,service,,,,,,,volume/speed/congestion kosong: data lalu lintas nyata belum tersedia
CT01,Jalan Raya M. Toha (Karawaci),562964102,,0,16.7,service,,,,,,,volume/speed/congestion kosong: data lalu lintas nyata belum tersedia
CT01,Jalan Raya M. Toha (Karawaci),563176835,,0,16.1,service,,,,,,,volume/speed/congestion kosong: data lalu lintas nyata belum tersedia
CT01,Jalan Raya M. Toha (Karawaci),562936675,,0,15.7,service,,,,,,,volume/speed/congestion kosong: data lalu lintas nyata belum tersedia
CT01,Jalan Raya M. Toha (Karawaci),1096745038,,0,14.5,service,,,,,,,volume/speed/congestion kosong: data lalu lintas nyata belum tersedia
CT01,Jalan Raya M. Toha (Karawaci),1096745044,,0,14.3,service,,,,,,,volume/speed/congestion kosong: data lalu lintas nyata belum tersedia
CT01,Jalan Raya M. Toha (Karawaci),562964215,Grand Tomang,0,14.1,tertiary,,,,,,,volume/speed/congestion kosong: data lalu lintas nyata belum tersedia
CT01,Jalan Raya M. Toha (Karawaci),1096745035,,0,12.5,service,,,,,,,volume/speed/congestion kosong: data lalu lintas nyata belum tersedia
CT01,Jalan Raya M. Toha (Karawaci),949076595,,0,11.9,residential,,,,,,,volume/speed/congestion kosong: data lalu lintas nyata belum tersedia
CT01,Jalan Raya M. Toha (Karawaci),1096153994,,0,10.3,residential,,,,,,,volume/speed/congestion kosong: data lalu lintas nyata belum tersedia
CT01,Jalan Raya M. Toha (Karawaci),1096751636,,0,8.5,service,,,,,,,volume/speed/congestion kosong: data lalu lintas nyata belum tersedia
CT01,Jalan Raya M. Toha (Karawaci),1096751635,,0,7.9,residential,,,,,,,volume/speed/congestion kosong: data lalu lintas nyata belum tersedia
CT01,Jalan Raya M. Toha (Karawaci),1096745043,,0,7.8,service,,,,,,,volume/speed/congestion kosong: data lalu lintas nyata belum tersedia
CT01,Jalan Raya M. Toha (Karawaci),1096751627,,0,7.8,service,,,,,,,volume/speed/congestion kosong: data lalu lintas nyata belum tersedia
CT01,Jalan Raya M. Toha (Karawaci),949282281,,0,7.7,service,,,,,,,volume/speed/congestion kosong: data lalu lintas nyata belum tersedia
CT01,Jalan Raya M. Toha (Karawaci),1096751639,,0,7.5,service,,,,,,,volume/speed/congestion kosong: data lalu lintas nyata belum tersedia
CT01,Jalan Raya M. Toha (Karawaci),1096745042,,0,6.8,service,,,,,,,volume/speed/congestion kosong: data lalu lintas nyata belum tersedia
CT01,Jalan Raya M. Toha (Karawaci),949282162,,0,6.7,service,,,,,,,volume/speed/congestion kosong: data lalu lintas nyata belum tersedia
CT01,Jalan Raya M. Toha (Karawaci),1096339957,Jalan Raya Kuta Bumi,0,6.5,tertiary,,,,,,,volume/speed/congestion kosong: data lalu lintas nyata belum tersedia
CT01,Jalan Raya M. Toha (Karawaci),1096751629,,0,6.4,service,,,,,,,volume/speed/congestion kosong: data lalu lintas nyata belum tersedia
CT01,Jalan Raya M. Toha (Karawaci),697679347,,0,6.1,residential,,,,,,,volume/speed/congestion kosong: data lalu lintas nyata belum tersedia
CT01,Jalan Raya M. Toha (Karawaci),949282366,,0,6.0,service,,,,,,,volume/speed/congestion kosong: data lalu lintas nyata belum tersedia
CT01,Jalan Raya M. Toha (Karawaci),1096745032,,0,6.0,service,,,,,,,volume/speed/congestion kosong: data lalu lintas nyata belum tersedia
CT01,Jalan Raya M. Toha (Karawaci),1096751640,,0,5.2,service,,,,,,,volume/speed/congestion kosong: data lalu lintas nyata belum tersedia
CT01,Jalan Raya M. Toha (Karawaci),1096751638,,0,3.9,service,,,,,,,volume/speed/congestion kosong: data lalu lintas nyata belum tersedia
CT01,Jalan Raya M. Toha (Karawaci),674862987,,1,241.4,service,,,,,,,volume/speed/congestion kosong: data lalu lintas nyata belum tersedia
CT01,Jalan Raya M. Toha (Karawaci),431507593,,1,219.2,residential,,,,,,,volume/speed/congestion kosong: data lalu lintas nyata belum tersedia
CT01,Jalan Raya M. Toha (Karawaci),1423093912,,1,182.0,service,,,,,,,volume/speed/congestion kosong: data lalu lintas nyata belum tersedia
CT01,Jalan Raya M. Toha (Karawaci),674862991,,1,176.4,service,,,,,,,volume/speed/congestion kosong: data lalu lintas nyata belum tersedia
CT01,Jalan Raya M. Toha (Karawaci),588269487,,1,169.3,residential,,,,,,,volume/speed/congestion kosong: data lalu lintas nyata belum tersedia
CT01,Jalan Raya M. Toha (Karawaci),588577452,,1,137.4,service,,,,,,,volume/speed/congestion kosong: data lalu lintas nyata belum tersedia
CT01,Jalan Raya M. Toha (Karawaci),565187327,,1,132.0,living_street,,,,,,,volume/speed/congestion kosong: data lalu lintas nyata belum tersedia
CT01,Jalan Raya M. Toha (Karawaci),361228059,Gang Pribadi 2,1,129.6,residential,,,,,,,volume/speed/congestion kosong: data lalu lintas nyata belum tersedia
CT01,Jalan Raya M. Toha (Karawaci),563176790,,1,124.1,residential,,,,,,,volume/speed/congestion kosong: data lalu lintas nyata belum tersedia
CT01,Jalan Raya M. Toha (Karawaci),361228058,Gang Pribadi 1,1,116.8,residential,,,,,,,volume/speed/congestion kosong: data lalu lintas nyata belum tersedia
CT01,Jalan Raya M. Toha (Karawaci),562964072,Gang Dampit,1,114.5,residential,,,,,,,volume/speed/congestion kosong: data lalu lintas nyata belum tersedia
CT01,Jalan Raya M. Toha (Karawaci),965823894,Jalan Empang 5,1,111.1,living_street,,,,,,,volume/speed/congestion kosong: data lalu lintas nyata belum tersedia
CT01,Jalan Raya M. Toha (Karawaci),565187299,,1,104.2,service,,,,,,,volume/speed/congestion kosong: data lalu lintas nyata belum tersedia
CT01,Jalan Raya M. Toha (Karawaci),431507577,Grand Tomang,1,100.7,tertiary,,,,,,,volume/speed/congestion kosong: data lalu lintas nyata belum tersedia
CT01,Jalan Raya M. Toha (Karawaci),588577451,,1,99.1,service,,,,,,,volume/speed/congestion kosong: data lalu lintas nyata belum tersedia
CT01,Jalan Raya M. Toha (Karawaci),431507950,,1,92.5,living_street,,,,,,,volume/speed/congestion kosong: data lalu lintas nyata belum tersedia
CT01,Jalan Raya M. Toha (Karawaci),566853978,,1,90.0,service,,,,,,,volume/speed/congestion kosong: data lalu lintas nyata belum tersedia
CT01,Jalan Raya M. Toha (Karawaci),588577445,,1,89.7,living_street,,,,,,,volume/speed/congestion kosong: data lalu lintas nyata belum tersedia
CT01,Jalan Raya M. Toha (Karawaci),697703035,,1,89.7,service,,,,,,,volume/speed/congestion kosong: data lalu lintas nyata belum tersedia
CT01,Jalan Raya M. Toha (Karawaci),588544680,,1,81.6,service,,,,,,,volume/speed/congestion kosong: data lalu lintas nyata belum tersedia
CT01,Jalan Raya M. Toha (Karawaci),588544677,,1,79.8,living_street,,,,,,,volume/speed/congestion kosong: data lalu lintas nyata belum tersedia
CT01,Jalan Raya M. Toha (Karawaci),588264551,,1,71.0,service,,,,,,,volume/speed/congestion kosong: data lalu lintas nyata belum tersedia
CT01,Jalan Raya M. Toha (Karawaci),562928372,,1,70.5,residential,,,,,,,volume/speed/congestion kosong: data lalu lintas nyata belum tersedia
CT01,Jalan Raya M. Toha (Karawaci),565201296,,1,70.2,living_street,,,,,,,volume/speed/congestion kosong: data lalu lintas nyata belum tersedia
CT01,Jalan Raya M. Toha (Karawaci),949077912,,1,69.7,service,,,,,,,volume/speed/congestion kosong: data lalu lintas nyata belum tersedia
CT01,Jalan Raya M. Toha (Karawaci),563176800,,1,64.8,service,,,,,,,volume/speed/congestion kosong: data lalu lintas nyata belum tersedia
CT01,Jalan Raya M. Toha (Karawaci),697672292,,1,64.6,service,,,,,,,volume/speed/congestion kosong: data lalu lintas nyata belum tersedia
CT01,Jalan Raya M. Toha (Karawaci),565187302,,1,61.8,living_street,,,,,,,volume/speed/congestion kosong: data lalu lintas nyata belum tersedia
CT01,Jalan Raya M. Toha (Karawaci),562928274,,1,59.5,residential,,,,,,,volume/speed/congestion kosong: data lalu lintas nyata belum tersedia
CT01,Jalan Raya M. Toha (Karawaci),563176821,,1,59.4,residential,,,,,,,volume/speed/congestion kosong: data lalu lintas nyata belum tersedia
CT01,Jalan Raya M. Toha (Karawaci),1451261065,,1,54.0,living_street,,,,,,,volume/speed/congestion kosong: data lalu lintas nyata belum tersedia
CT01,Jalan Raya M. Toha (Karawaci),562936671,,1,53.2,service,,,,,,,volume/speed/congestion kosong: data lalu lintas nyata belum tersedia
CT01,Jalan Raya M. Toha (Karawaci),562964241,,1,51.3,service,,,,,,,volume/speed/congestion kosong: data lalu lintas nyata belum tersedia
CT01,Jalan Raya M. Toha (Karawaci),985398652,,1,49.3,service,,,,,,,volume/speed/congestion kosong: data lalu lintas nyata belum tersedia
CT01,Jalan Raya M. Toha (Karawaci),916172549,,1,47.3,service,,,,,,,volume/speed/congestion kosong: data lalu lintas nyata belum tersedia
CT01,Jalan Raya M. Toha (Karawaci),563176827,,1,46.4,living_street,,,,,,,volume/speed/congestion kosong: data lalu lintas nyata belum tersedia
CT01,Jalan Raya M. Toha (Karawaci),697679348,,1,45.2,service,,,,,,,volume/speed/congestion kosong: data lalu lintas nyata belum tersedia
CT01,Jalan Raya M. Toha (Karawaci),913851879,,1,44.2,living_street,,,,,,,volume/speed/congestion kosong: data lalu lintas nyata belum tersedia
CT01,Jalan Raya M. Toha (Karawaci),562964168,,1,43.8,residential,,,,,,,volume/speed/congestion kosong: data lalu lintas nyata belum tersedia
CT01,Jalan Raya M. Toha (Karawaci),562964075,,1,42.4,living_street,,,,,,,volume/speed/congestion kosong: data lalu lintas nyata belum tersedia
CT01,Jalan Raya M. Toha (Karawaci),588264557,,1,41.5,tertiary,,,,,,,volume/speed/congestion kosong: data lalu lintas nyata belum tersedia
CT01,Jalan Raya M. Toha (Karawaci),697703041,,1,41.5,service,,,,,,,volume/speed/congestion kosong: data lalu lintas nyata belum tersedia
CT01,Jalan Raya M. Toha (Karawaci),674862983,,1,41.2,service,,,,,,,volume/speed/congestion kosong: data lalu lintas nyata belum tersedia
CT01,Jalan Raya M. Toha (Karawaci),588264563,,1,41.0,service,,,,,,,volume/speed/congestion kosong: data lalu lintas nyata belum tersedia
CT01,Jalan Raya M. Toha (Karawaci),562964234,,1,39.6,residential,,,,,,,volume/speed/congestion kosong: data lalu lintas nyata belum tersedia
CT01,Jalan Raya M. Toha (Karawaci),562964044,,1,39.4,residential,,,,,,,volume/speed/congestion kosong: data lalu lintas nyata belum tersedia
CT01,Jalan Raya M. Toha (Karawaci),697703029,,1,38.9,service,,,,,,,volume/speed/congestion kosong: data lalu lintas nyata belum tersedia
CT01,Jalan Raya M. Toha (Karawaci),1245428325,,1,38.6,living_street,,,,,,,volume/speed/congestion kosong: data lalu lintas nyata belum tersedia
CT01,Jalan Raya M. Toha (Karawaci),562964253,,1,37.7,service,,,,,,,volume/speed/congestion kosong: data lalu lintas nyata belum tersedia
CT01,Jalan Raya M. Toha (Karawaci),966089207,Gang Abdurrahman,1,37.6,living_street,,,,,,,volume/speed/congestion kosong: data lalu lintas nyata belum tersedia
CT01,Jalan Raya M. Toha (Karawaci),1096745039,,1,36.3,service,,,,,,,volume/speed/congestion kosong: data lalu lintas nyata belum tersedia
CT01,Jalan Raya M. Toha (Karawaci),563176850,,1,34.9,living_street,,,,,,,volume/speed/congestion kosong: data lalu lintas nyata belum tersedia
CT01,Jalan Raya M. Toha (Karawaci),562936639,,1,34.2,living_street,,,,,,,volume/speed/congestion kosong: data lalu lintas nyata belum tersedia
CT01,Jalan Raya M. Toha (Karawaci),1096745033,,1,34.1,service,,,,,,,volume/speed/congestion kosong: data lalu lintas nyata belum tersedia
CT01,Jalan Raya M. Toha (Karawaci),563176834,,1,33.6,service,,,,,,,volume/speed/congestion kosong: data lalu lintas nyata belum tersedia
CT01,Jalan Raya M. Toha (Karawaci),1096751628,,1,33.1,residential,,,,,,,volume/speed/congestion kosong: data lalu lintas nyata belum tersedia
CT01,Jalan Raya M. Toha (Karawaci),1096745040,,1,32.0,service,,,,,,,volume/speed/congestion kosong: data lalu lintas nyata belum tersedia
CT01,Jalan Raya M. Toha (Karawaci),562964232,,1,31.6,residential,,,,,,,volume/speed/congestion kosong: data lalu lintas nyata belum tersedia
CT01,Jalan Raya M. Toha (Karawaci),970041308,Gang Al Barokah,1,28.5,residential,,,,,,,volume/speed/congestion kosong: data lalu lintas nyata belum tersedia
CT01,Jalan Raya M. Toha (Karawaci),1096751637,,1,27.7,residential,,,,,,,volume/speed/congestion kosong: data lalu lintas nyata belum tersedia
CT01,Jalan Raya M. Toha (Karawaci),913493989,,1,26.7,living_street,,,,,,,volume/speed/congestion kosong: data lalu lintas nyata belum tersedia
CT01,Jalan Raya M. Toha (Karawaci),588264554,,1,24.8,service,,,,,,,volume/speed/congestion kosong: data lalu lintas nyata belum tersedia
CT01,Jalan Raya M. Toha (Karawaci),431508020,,1,21.7,living_street,,,,,,,volume/speed/congestion kosong: data lalu lintas nyata belum tersedia
CT01,Jalan Raya M. Toha (Karawaci),951202109,,1,20.3,living_street,,,,,,,volume/speed/congestion kosong: data lalu lintas nyata belum tersedia
CT01,Jalan Raya M. Toha (Karawaci),1096745041,,1,18.1,service,,,,,,,volume/speed/congestion kosong: data lalu lintas nyata belum tersedia
CT01,Jalan Raya M. Toha (Karawaci),697703059,,1,14.7,service,,,,,,,volume/speed/congestion kosong: data lalu lintas nyata belum tersedia
CT01,Jalan Raya M. Toha (Karawaci),1106663580,Gang Toha 1,1,13.4,living_street,,,,,,,volume/speed/congestion kosong: data lalu lintas nyata belum tersedia
CT01,Jalan Raya M. Toha (Karawaci),563221662,,1,12.1,service,,,,,,,volume/speed/congestion kosong: data lalu lintas nyata belum tersedia
CT01,Jalan Raya M. Toha (Karawaci),1192348943,Gang Sama,1,10.5,service,,,,,,,volume/speed/congestion kosong: data lalu lintas nyata belum tersedia
CT01,Jalan Raya M. Toha (Karawaci),1096745034,,1,7.0,service,,,,,,,volume/speed/congestion kosong: data lalu lintas nyata belum tersedia
CT01,Jalan Raya M. Toha (Karawaci),1096745031,,1,4.9,service,,,,,,,volume/speed/congestion kosong: data lalu lintas nyata belum tersedia
