id,from,to,name,highway,length_m,osm_id
E00362,357834404,3662699420,Pergudangan Semanan Megah,unclassified,9.6,31951035
E00363,3662699420,357834404,Pergudangan Semanan Megah,unclassified,9.6,31951035
E00364,4905516136,10110105344,Jalan Setapak PT United Can,service,4.2,31953529
E00365,10110105344,4905516136,Jalan Setapak PT United Can,service,4.2,31953529
E00366,357887875,4918532041,Jalan Warung Gantung,tertiary,86.8,31953904
E00367,4918532041,357887875,Jalan Warung Gantung,tertiary,86.8,31953904
E00368,4918532041,4918288988,Jalan Warung Gantung,tertiary,19.7,31953904
E00369,4918288988,4918532041,Jalan Warung Gantung,tertiary,19.7,31953904
E00370,4918288988,4918287848,Jalan Warung Gantung,tertiary,15.0,31953904
E00371,4918287848,4918288988,Jalan Warung Gantung,tertiary,15.0,31953904
E00372,4918287848,5461574320,Jalan Warung Gantung,tertiary,157.9,31953904
E00373,5461574320,4918287848,Jalan Warung Gantung,tertiary,157.9,31953904
E00374,5461574320,4918287696,Jalan Warung Gantung,tertiary,36.7,31953904
E00375,4918287696,5461574320,Jalan Warung Gantung,tertiary,36.7,31953904
E00376,4918287696,13959238788,Jalan Warung Gantung,tertiary,19.1,31953904
E00377,13959238788,4918287696,Jalan Warung Gantung,tertiary,19.1,31953904
E00378,13959238788,6287790238,Jalan Warung Gantung,tertiary,37.2,31953904
E00379,6287790238,13959238788,Jalan Warung Gantung,tertiary,37.2,31953904
E00380,6287790238,5461574315,Jalan Warung Gantung,tertiary,44.1,31953904
E00381,5461574315,6287790238,Jalan Warung Gantung,tertiary,44.1,31953904
E00382,5461574315,6320048294,Jalan Warung Gantung,tertiary,49.5,31953904
E00383,6320048294,5461574315,Jalan Warung Gantung,tertiary,49.5,31953904
E00384,6320048294,357887888,Jalan Warung Gantung,tertiary,15.8,31953904
E00385,357887888,6320048294,Jalan Warung Gantung,tertiary,15.8,31953904
E00386,357887888,7249341204,Jalan Warung Gantung,tertiary,73.6,31953904
E00387,7249341204,357887888,Jalan Warung Gantung,tertiary,73.6,31953904
E00388,7249341204,12680417546,Jalan Warung Gantung,tertiary,24.8,31953904
E00389,12680417546,7249341204,Jalan Warung Gantung,tertiary,24.8,31953904
E00390,12680417546,4918285382,Jalan Warung Gantung,tertiary,106.4,31953904
E00391,4918285382,12680417546,Jalan Warung Gantung,tertiary,106.4,31953904
E00392,4918285382,5461574597,Jalan Warung Gantung,tertiary,53.0,31953904
E00393,5461574597,4918285382,Jalan Warung Gantung,tertiary,53.0,31953904
E00394,5461574597,5466147707,Jalan Warung Gantung,tertiary,58.0,31953904
E00395,5466147707,5461574597,Jalan Warung Gantung,tertiary,58.0,31953904
E00396,357887867,4918288136,Jalan Rawa Lele Warung Gantung,tertiary,122.6,31953976
E00397,4918288136,357887867,Jalan Rawa Lele Warung Gantung,tertiary,122.6,31953976
E00398,4918288136,357887875,Jalan Rawa Lele Warung Gantung,tertiary,33.0,31953976
E00399,357887875,4918288136,Jalan Rawa Lele Warung Gantung,tertiary,33.0,31953976
E00400,385735999,4918287714,Jalan Alam Barat,residential,49.9,31954863
E00401,4918287714,385735999,Jalan Alam Barat,residential,49.9,31954863
E00402,4918287714,386284216,Jalan Alam Barat,residential,76.9,31954863
E00403,386284216,4918287714,Jalan Alam Barat,residential,76.9,31954863
E00404,386284216,4918287832,Jalan Alam Barat,residential,112.8,31954863
E00405,4918287832,386284216,Jalan Alam Barat,residential,112.8,31954863
E00406,4918287832,357899220,Jalan Alam Barat,residential,19.0,31954863
E00407,357899220,4918287832,Jalan Alam Barat,residential,19.0,31954863
E00408,357898969,8503104807,Jalan Rawa Lele,tertiary,113.9,31954864
E00409,8503104807,357898969,Jalan Rawa Lele,tertiary,113.9,31954864
E00410,8503104807,4918290282,Jalan Rawa Lele,tertiary,15.1,31954864
E00411,4918290282,8503104807,Jalan Rawa Lele,tertiary,15.1,31954864
E00412,4918290282,8503149515,Jalan Rawa Lele,tertiary,20.6,31954864
E00413,8503149515,4918290282,Jalan Rawa Lele,tertiary,20.6,31954864
E00414,8503149515,8503149512,Jalan Rawa Lele,tertiary,40.7,31954864
E00415,8503149512,8503149515,Jalan Rawa Lele,tertiary,40.7,31954864
E00416,8503149512,12160479101,Jalan Rawa Lele,tertiary,29.0,31954864
E00417,12160479101,8503149512,Jalan Rawa Lele,tertiary,29.0,31954864
E00418,12160479101,4918290258,Jalan Rawa Lele,tertiary,14.2,31954864
E00419,4918290258,12160479101,Jalan Rawa Lele,tertiary,14.2,31954864
E00420,4918290258,4918288103,Jalan Rawa Lele,tertiary,37.2,31954864
E00421,4918288103,4918290258,Jalan Rawa Lele,tertiary,37.2,31954864
E00422,4918288103,357899229,Jalan Rawa Lele,tertiary,8.3,31954864
E00423,357899229,4918288103,Jalan Rawa Lele,tertiary,8.3,31954864
E00424,357899229,4918288125,Jalan Rawa Lele,tertiary,44.4,31954864
E00425,4918288125,357899229,Jalan Rawa Lele,tertiary,44.4,31954864
E00426,4918288125,357887867,Jalan Rawa Lele,tertiary,39.3,31954864
E00427,357887867,4918288125,Jalan Rawa Lele,tertiary,39.3,31954864
E00428,368156442,368156447,,residential,229.2,32718256
E00429,368156447,368156442,,residential,229.2,32718256
E00430,5507062643,368156442,,residential,57.8,32718261
E00431,368156442,5507062643,,residential,57.8,32718261
E00432,368156442,368156459,,residential,31.3,32718261
E00433,368156459,368156442,,residential,31.3,32718261
E00434,368156459,368156452,,residential,163.3,32718261
E00435,368156452,368156459,,residential,163.3,32718261
E00436,375667065,5421530946,Jalan Peta Barat,secondary,3.3,33172393
E00437,5421530946,375667065,Jalan Peta Barat,secondary,3.3,33172393
E00438,5421530946,5458010027,Jalan Peta Barat,secondary,124.2,33172393
E00439,5458010027,5421530946,Jalan Peta Barat,secondary,124.2,33172393
E00440,5458010027,375667088,Jalan Peta Barat,secondary,40.2,33172393
E00441,375667088,5458010027,Jalan Peta Barat,secondary,40.2,33172393
E00442,375667088,5458010156,Jalan Peta Barat,secondary,33.0,33172393
E00443,5458010156,375667088,Jalan Peta Barat,secondary,33.0,33172393
E00444,5458010156,5251306705,Jalan Peta Barat,secondary,167.9,33172393
E00445,5251306705,5458010156,Jalan Peta Barat,secondary,167.9,33172393
E00446,5251306705,375667099,Jalan Peta Barat,secondary,14.5,33172393
E00447,375667099,5251306705,Jalan Peta Barat,secondary,14.5,33172393
E00448,375667099,4918289343,Jalan Peta Barat,secondary,117.8,33172393
E00449,4918289343,375667099,Jalan Peta Barat,secondary,117.8,33172393
E00450,4918289343,4918289357,Jalan Peta Barat,secondary,23.8,33172393
E00451,4918289357,4918289343,Jalan Peta Barat,secondary,23.8,33172393
E00452,4918289357,4918289378,Jalan Peta Barat,secondary,55.8,33172393
E00453,4918289378,4918289357,Jalan Peta Barat,secondary,55.8,33172393
E00454,4918289378,8485991190,Jalan Peta Barat,secondary,21.5,33172393
E00455,8485991190,4918289378,Jalan Peta Barat,secondary,21.5,33172393
E00456,8485991190,4918289401,Jalan Peta Barat,secondary,28.0,33172393
E00457,4918289401,8485991190,Jalan Peta Barat,secondary,28.0,33172393
E00458,4918289401,4918289321,Jalan Peta Barat,secondary,51.3,33172393
E00459,4918289321,4918289401,Jalan Peta Barat,secondary,51.3,33172393
E00460,4918289321,12294810524,Jalan Peta Barat,secondary,82.0,33172393
E00461,12294810524,4918289321,Jalan Peta Barat,secondary,82.0,33172393
E00462,12294810524,7298596968,Jalan Peta Barat,secondary,73.0,33172393
E00463,7298596968,12294810524,Jalan Peta Barat,secondary,73.0,33172393
E00464,7298596968,3086986454,Jalan Peta Barat,secondary,48.5,33172393
E00465,3086986454,7298596968,Jalan Peta Barat,secondary,48.5,33172393
E00466,3086986454,7874178566,Jalan Peta Barat,secondary,8.6,33172393
E00467,7874178566,3086986454,Jalan Peta Barat,secondary,8.6,33172393
E00468,7874178566,4918289588,Jalan Peta Barat,secondary,23.4,33172393
E00469,4918289588,7874178566,Jalan Peta Barat,secondary,23.4,33172393
E00470,4918289588,9774551121,Jalan Peta Barat,secondary,14.8,33172393
E00471,9774551121,4918289588,Jalan Peta Barat,secondary,14.8,33172393
E00472,9774551121,6541896051,Jalan Peta Barat,secondary,59.5,33172393
E00473,6541896051,9774551121,Jalan Peta Barat,secondary,59.5,33172393
E00474,6541896051,4918289607,Jalan Peta Barat,secondary,20.7,33172393
E00475,4918289607,6541896051,Jalan Peta Barat,secondary,20.7,33172393
E00476,4918289607,357900188,Jalan Peta Barat,secondary,53.4,33172393
E00477,357900188,4918289607,Jalan Peta Barat,secondary,53.4,33172393
E00478,357900188,7257201087,Jalan Peta Barat,secondary,14.3,33172393
E00479,7257201087,357900188,Jalan Peta Barat,secondary,14.3,33172393
E00480,7257201087,3086986473,Jalan Peta Barat,secondary,27.1,33172393
E00481,3086986473,7257201087,Jalan Peta Barat,secondary,27.1,33172393
E00482,3086986473,4918289918,Jalan Peta Barat,secondary,78.9,33172393
E00483,4918289918,3086986473,Jalan Peta Barat,secondary,78.9,33172393
E00484,4918289918,357898990,Jalan Peta Barat,secondary,66.0,33172393
E00485,357898990,4918289918,Jalan Peta Barat,secondary,66.0,33172393
E00486,357898990,4918287669,Jalan Peta Barat,secondary,9.5,33172393
E00487,4918287669,357898990,Jalan Peta Barat,secondary,9.5,33172393
E00488,4918287669,6292301666,Jalan Peta Barat,secondary,1.0,33172393
E00489,6292301666,4918287669,Jalan Peta Barat,secondary,1.0,33172393
E00490,7112014110,386284235,Jalan Alam Tengah,residential,41.3,33732704
E00491,386284235,7112014110,Jalan Alam Tengah,residential,41.3,33732704
E00492,386284235,386284233,Jalan Alam Tengah,residential,88.6,33732704
E00493,386284233,386284235,Jalan Alam Tengah,residential,88.6,33732704
E00494,386284233,409022309,Jalan Alam Tengah,residential,37.7,33732704
E00495,409022309,386284233,Jalan Alam Tengah,residential,37.7,33732704
E00496,409022309,386284225,Jalan Alam Tengah,residential,111.7,33732704
E00497,386284225,409022309,Jalan Alam Tengah,residential,111.7,33732704
E00498,386284225,385735999,Jalan Alam Tengah,residential,50.6,33732704
E00499,385735999,386284225,Jalan Alam Tengah,residential,50.6,33732704
E00500,385735890,386284236,Jalan Alam Timur,tertiary,55.5,33732705
E00501,386284236,385735890,Jalan Alam Timur,tertiary,55.5,33732705
E00502,386284236,386284217,Jalan Alam Timur,tertiary,72.9,33732705
E00503,386284217,386284236,Jalan Alam Timur,tertiary,72.9,33732705
E00504,386284217,12160478902,Jalan Alam Timur,tertiary,127.3,33732705
E00505,12160478902,386284217,Jalan Alam Timur,tertiary,127.3,33732705
E00506,12160478902,385736035,Jalan Alam Timur,tertiary,7.9,33732705
E00507,385736035,12160478902,Jalan Alam Timur,tertiary,7.9,33732705
E00508,385736035,409022282,Jalan Alam Timur,tertiary,156.0,33732705
E00509,409022282,385736035,Jalan Alam Timur,tertiary,156.0,33732705
E00510,409022282,409031466,Jalan Alam Timur,tertiary,111.2,33732705
E00511,409031466,409022282,Jalan Alam Timur,tertiary,111.2,33732705
E00512,409031466,409022383,Jalan Alam Timur,tertiary,51.0,33732705
E00513,409022383,409031466,Jalan Alam Timur,tertiary,51.0,33732705
E00514,386284218,386284219,Jalan Bukit Permai 1,residential,96.1,33763094
E00515,386284219,386284218,Jalan Bukit Permai 1,residential,96.1,33763094
E00516,386284219,6290713457,Jalan Bukit Permai 1,residential,36.2,33763094
E00517,6290713457,386284219,Jalan Bukit Permai 1,residential,36.2,33763094
E00518,9069260788,386284223,Jalan Bukit Permai 4,residential,18.9,33763095
E00519,386284223,9069260788,Jalan Bukit Permai 4,residential,18.9,33763095
E00520,386284223,386284224,Jalan Bukit Permai 4,residential,42.8,33763095
E00521,386284224,386284223,Jalan Bukit Permai 4,residential,42.8,33763095
E00522,386284224,386284218,Jalan Bukit Permai 4,residential,34.4,33763095
E00523,386284218,386284224,Jalan Bukit Permai 4,residential,34.4,33763095
E00524,6290487862,386284226,Jalan Bukit Permai 5,residential,40.2,33763096
E00525,386284226,6290487862,Jalan Bukit Permai 5,residential,40.2,33763096
E00526,386284226,386284227,Jalan Bukit Permai 5,residential,38.4,33763096
E00527,386284227,386284226,Jalan Bukit Permai 5,residential,38.4,33763096
E00528,386284227,386284218,Jalan Bukit Permai 5,residential,38.8,33763096
E00529,386284218,386284227,Jalan Bukit Permai 5,residential,38.8,33763096
E00530,386284228,386284229,Jalan Bukit Permai 2,residential,37.0,33763097
E00531,386284229,386284228,Jalan Bukit Permai 2,residential,37.0,33763097
E00532,386284229,386284219,Jalan Bukit Permai 2,residential,38.0,33763097
E00533,386284219,386284229,Jalan Bukit Permai 2,residential,38.0,33763097
E00534,386284219,386284230,Jalan Bukit Permai 2,residential,33.8,33763097
E00535,386284230,386284219,Jalan Bukit Permai 2,residential,33.8,33763097
E00536,386284230,386284231,Jalan Bukit Permai 2,residential,43.1,33763097
E00537,386284231,386284230,Jalan Bukit Permai 2,residential,43.1,33763097
E00538,386284231,7112594355,Jalan Bukit Permai 2,residential,47.3,33763097
E00539,7112594355,386284231,Jalan Bukit Permai 2,residential,47.3,33763097
E00540,386284226,386284228,Jalan Bukit Permai 3,residential,96.0,33763098
E00541,386284228,386284226,Jalan Bukit Permai 3,residential,96.0,33763098
E00542,386284232,386284220,Jalan Bukit Permai,residential,130.4,33763099
E00543,386284220,386284232,Jalan Bukit Permai,residential,130.4,33763099
E00544,386284220,386284233,Jalan Bukit Permai,residential,126.5,33763099
E00545,386284233,386284220,Jalan Bukit Permai,residential,126.5,33763099
E00546,386284227,386284229,Jalan Bukit Permai 8,residential,96.0,33763100
E00547,386284229,386284227,Jalan Bukit Permai 8,residential,96.0,33763100
E00548,386284224,386284230,Jalan Bukit Permai 6,residential,96.0,33763101
E00549,386284230,386284224,Jalan Bukit Permai 6,residential,96.0,33763101
E00550,386284223,386284231,Jalan Bukit Permai 7,residential,96.5,33763102
E00551,386284231,386284223,Jalan Bukit Permai 7,residential,96.5,33763102
E00552,386284234,12144596313,Jalan Bukit Permai 11,residential,89.8,33763103
E00553,12144596313,386284234,Jalan Bukit Permai 11,residential,89.8,33763103
E00554,7114116358,4918289128,Jalan Bukit Permai 10,residential,50.7,33763104
E00555,4918289128,7114116358,Jalan Bukit Permai 10,residential,50.7,33763104
E00556,4918289128,386284237,Jalan Bukit Permai 10,residential,27.5,33763104
E00557,386284237,4918289128,Jalan Bukit Permai 10,residential,27.5,33763104
E00558,6290530949,386284243,Jalan Perumahan Citra 1,residential,45.8,33763106
E00559,386284243,6290530949,Jalan Perumahan Citra 1,residential,45.8,33763106
E00560,386284243,386284245,Jalan Perumahan Citra 1,residential,42.7,33763106
E00561,386284245,386284243,Jalan Perumahan Citra 1,residential,42.7,33763106
E00562,386284245,6290530950,Jalan Perumahan Citra 1,residential,9.6,33763106
E00563,6290530950,386284245,Jalan Perumahan Citra 1,residential,9.6,33763106
E00564,386284232,386284249,Jalan Bukit Elok 2,residential,51.2,33763107
E00565,386284249,386284232,Jalan Bukit Elok 2,residential,51.2,33763107
E00566,386284249,386284246,Jalan Bukit Elok 2,residential,95.3,33763107
E00567,386284246,386284249,Jalan Bukit Elok 2,residential,95.3,33763107
E00568,7112580461,386284250,Jalan Bukit Elok 6,residential,44.8,33763108
E00569,386284250,7112580461,Jalan Bukit Elok 6,residential,44.8,33763108
E00570,386284250,386284251,Jalan Bukit Elok 6,residential,43.8,33763108
E00571,386284251,386284250,Jalan Bukit Elok 6,residential,43.8,33763108
E00572,386284251,386284252,Jalan Bukit Elok 6,residential,38.1,33763108
E00573,386284252,386284251,Jalan Bukit Elok 6,residential,38.1,33763108
E00574,386284252,7112580460,Jalan Bukit Elok 6,residential,41.6,33763108
E00575,7112580460,386284252,Jalan Bukit Elok 6,residential,41.6,33763108
E00576,386284252,386284253,Jalan Bukit Elok 7,residential,94.0,33763109
E00577,386284253,386284252,Jalan Bukit Elok 7,residential,94.0,33763109
E00578,6290477403,386284254,Bukit Elok 7,residential,48.2,33763110
E00579,386284254,6290477403,Bukit Elok 7,residential,48.2,33763110
E00580,386284254,386284255,Bukit Elok 7,residential,42.8,33763110
E00581,386284255,386284254,Bukit Elok 7,residential,42.8,33763110
E00582,386284255,386284253,Bukit Elok 7,residential,17.5,33763110
E00583,386284253,386284255,Bukit Elok 7,residential,17.5,33763110
E00584,386284251,386284255,Jalan Bukit Elok 8,residential,95.2,33763111
E00585,386284255,386284251,Jalan Bukit Elok 8,residential,95.2,33763111
E00586,386284250,386284254,Jalan Bukit Elok 9,residential,95.6,33763112
E00587,386284254,386284250,Jalan Bukit Elok 9,residential,95.6,33763112
E00588,386284249,7114152012,Jalan Bukit Elok 3,residential,7.0,33763113
E00589,7114152012,386284249,Jalan Bukit Elok 3,residential,7.0,33763113
E00590,386284245,386284261,Jalan Bukit Elok 1,residential,31.6,33763115
E00591,386284261,386284245,Jalan Bukit Elok 1,residential,31.6,33763115
E00592,386284261,386284243,,residential,70.9,33763116
E00593,386284243,386284261,,residential,70.9,33763116
E00594,7114269059,386284279,Jalan Bukit Lestari,residential,75.6,33763119
E00595,386284279,7114269059,Jalan Bukit Lestari,residential,75.6,33763119
E00596,386284279,386284281,Jalan Bukit Lestari,residential,54.0,33763119
E00597,386284281,386284279,Jalan Bukit Lestari,residential,54.0,33763119
E00598,386284281,7114370281,Jalan Bukit Lestari,residential,45.0,33763119
E00599,7114370281,386284281,Jalan Bukit Lestari,residential,45.0,33763119
E00600,386284283,386284284,Jalan Bukit Lestari 1,residential,57.2,33763120
E00601,386284284,386284283,Jalan Bukit Lestari 1,residential,57.2,33763120
E00602,386284284,386284286,Jalan Bukit Lestari 1,residential,72.6,33763120
E00603,386284286,386284284,Jalan Bukit Lestari 1,residential,72.6,33763120
E00604,386284286,6991673106,Jalan Bukit Lestari 1,residential,39.4,33763120
E00605,6991673106,386284286,Jalan Bukit Lestari 1,residential,39.4,33763120
E00606,7114269058,386284287,Jalan Bukit Lestari 8,residential,23.6,33763121
E00607,386284287,7114269058,Jalan Bukit Lestari 8,residential,23.6,33763121
E00608,386284287,386284286,Jalan Bukit Lestari 8,residential,49.0,33763121
E00609,386284286,386284287,Jalan Bukit Lestari 8,residential,49.0,33763121
E00610,386284284,386284289,Bukit Lestari 3,residential,47.3,33763122
E00611,386284289,386284284,Bukit Lestari 3,residential,47.3,33763122
E00612,386284289,386284279,Bukit Lestari 3,residential,24.7,33763122
E00613,386284279,386284289,Bukit Lestari 3,residential,24.7,33763122
E00614,386284287,386284289,Bukit Lestari 6,residential,79.0,33763123
E00615,386284289,386284287,Bukit Lestari 6,residential,79.0,33763123
E00616,6290608176,5461574334,Bukit Lestari 2,residential,43.2,33763124
E00617,5461574334,6290608176,Bukit Lestari 2,residential,43.2,33763124
E00618,5461574334,6290608174,Bukit Lestari 2,residential,4.3,33763124
E00619,6290608174,5461574334,Bukit Lestari 2,residential,4.3,33763124
E00620,6290608174,386284281,Bukit Lestari 2,residential,86.3,33763124
E00621,386284281,6290608174,Bukit Lestari 2,residential,86.3,33763124
E00622,386284293,386284279,Bukit Lestari 4,residential,44.9,33763125
E00623,386284279,386284293,Bukit Lestari 4,residential,44.9,33763125
E00624,386284293,6292345328,Bukit Lestari 5,residential,72.9,33763126
